leg_id,season,week,game_type,gameday,game_id,league,team,opponent,side,archived_reference_line,source_spread_line,teased_line,game_total,geometry_class,track,shape,side_class,secondary_reason,key_numbers_crossed,p_raw,bump,p_est,total_ok,final_margin,home_score,away_score,outcome,won,cover_margin,total_bucket,p_est_bucket,line_provenance
2023_12_GB_DET-DET,2023,12,REG,2023-11-23,2023_12_GB_DET,NFL,DET,GB,home,-8.5,8.5,-2.5,47.0,PRIMARY,LIVE,-8.5,FAVORITE,,2,0.664775519361947,0.07,0.734775519361947,True,-7,22,29,LOSS,0.0,-9.5,45.5-47,72-73.9%,archived_reference_line
2023_12_TB_IND-TB,2023,12,REG,2023-11-26,2023_12_TB_IND,NFL,TB,IND,away,2.5,2.5,8.5,45.0,PRIMARY,LIVE,+2.5,DOG,,2,0.6716393567181147,0.07,0.7416393567181148,True,-7,27,20,WIN,1.0,1.5,43.5-45,>=74%,archived_reference_line
2023_13_IND_TEN-TEN,2023,13,REG,2023-12-03,2023_13_IND_TEN,NFL,TEN,IND,home,1.5,-1.5,7.5,42.0,PRIMARY,LIVE,+1.5,DOG,,2,0.6830306580593271,0.07,0.7530306580593271,True,-3,28,31,WIN,1.0,4.5,40.5-43,>=74%,archived_reference_line
2023_14_JAX_CLE-JAX,2023,14,REG,2023-12-10,2023_14_JAX_CLE,NFL,JAX,CLE,away,2.5,2.5,8.5,37.5,PRIMARY,LIVE,+2.5,DOG,,2,0.7030985713961488,0.07,0.7730985713961489,True,-4,31,27,WIN,1.0,4.5,<=40,>=74%,archived_reference_line
2023_14_LA_BAL-BAL,2023,14,REG,2023-12-10,2023_14_LA_BAL,NFL,BAL,LA,home,-7.5,7.5,-1.5,42.0,PRIMARY,LIVE,-7.5,FAVORITE,,2,0.6830306580593271,0.07,0.7530306580593271,True,6,37,31,WIN,1.0,4.5,40.5-43,>=74%,archived_reference_line
2023_14_TB_ATL-TB,2023,14,REG,2023-12-10,2023_14_TB_ATL,NFL,TB,ATL,away,1.5,1.5,7.5,41.5,PRIMARY,LIVE,+1.5,DOG,,2,0.6850713499837193,0.07,0.7550713499837194,True,4,25,29,WIN,1.0,11.5,40.5-43,>=74%,archived_reference_line
2023_15_NYJ_MIA-MIA,2023,15,REG,2023-12-17,2023_15_NYJ_MIA,NFL,MIA,NYJ,home,-7.5,7.5,-1.5,36.0,PRIMARY,LIVE,-7.5,FAVORITE,,2,0.710742639246028,0.07,0.7807426392460279,True,30,30,0,WIN,1.0,28.5,<=40,>=74%,archived_reference_line
2023_15_PIT_IND-PIT,2023,15,REG,2023-12-16,2023_15_PIT_IND,NFL,PIT,IND,away,1.5,1.5,7.5,41.5,PRIMARY,LIVE,+1.5,DOG,,2,0.6850713499837193,0.07,0.7550713499837194,True,-17,30,13,LOSS,0.0,-9.5,40.5-43,>=74%,archived_reference_line
2023_17_CIN_KC-KC,2023,17,REG,2023-12-31,2023_17_CIN_KC,NFL,KC,CIN,home,-7.5,7.5,-1.5,46.0,PRIMARY,LIVE,-7.5,FAVORITE,,2,0.6681398851771989,0.07,0.738139885177199,True,8,25,17,WIN,1.0,6.5,45.5-47,72-73.9%,archived_reference_line
2023_17_NO_TB-NO,2023,17,REG,2023-12-31,2023_17_NO_TB,NFL,NO,TB,away,2.5,2.5,8.5,42.5,PRIMARY,LIVE,+2.5,DOG,,2,0.6810325947045215,0.07,0.7510325947045215,True,10,13,23,WIN,1.0,18.5,40.5-43,>=74%,archived_reference_line
2023_18_CHI_GB-CHI,2023,18,REG,2024-01-07,2023_18_CHI_GB,NFL,CHI,GB,away,2.5,2.5,8.5,45.5,PRIMARY,LIVE,+2.5,DOG,,2,0.6698722507821999,0.07,0.7398722507822,True,-8,17,9,WIN,1.0,0.5,45.5-47,72-73.9%,archived_reference_line
2023_18_CLE_CIN-CIN,2023,18,REG,2024-01-07,2023_18_CLE_CIN,NFL,CIN,CLE,home,-7.5,7.5,-1.5,37.0,PRIMARY,LIVE,-7.5,FAVORITE,,2,0.7055878446841711,0.07,0.7755878446841711,True,17,31,14,WIN,1.0,15.5,<=40,>=74%,archived_reference_line
2023_18_NYJ_NE-NYJ,2023,18,REG,2024-01-07,2023_18_NYJ_NE,NFL,NYJ,NE,away,2.5,2.5,8.5,28.5,PRIMARY,LIVE,+2.5,DOG,,2,0.758583825175045,0.07,0.828583825175045,True,14,3,17,WIN,1.0,22.5,<=40,>=74%,archived_reference_line
2023_19_CLE_HOU-HOU,2023,19,WC,2024-01-13,2023_19_CLE_HOU,NFL,HOU,CLE,home,2.5,-2.5,8.5,45.0,PRIMARY,LIVE,+2.5,DOG,,2,0.6716393567181147,0.07,0.7416393567181148,True,31,45,14,WIN,1.0,39.5,43.5-45,>=74%,archived_reference_line
2023_19_PHI_TB-TB,2023,19,WC,2024-01-15,2023_19_PHI_TB,NFL,TB,PHI,home,2.5,-2.5,8.5,43.0,PRIMARY,LIVE,+2.5,DOG,,2,0.6790759056139628,0.07,0.7490759056139629,True,23,32,9,WIN,1.0,31.5,40.5-43,>=74%,archived_reference_line
2023_20_KC_BUF-KC,2023,20,DIV,2024-01-21,2023_20_KC_BUF,NFL,KC,BUF,away,2.5,2.5,8.5,45.5,PRIMARY,LIVE,+2.5,DOG,,2,0.6698722507821999,0.07,0.7398722507822,True,3,24,27,WIN,1.0,11.5,45.5-47,72-73.9%,archived_reference_line
2023_22_SF_KC-KC,2023,22,SB,2024-02-11,2023_22_SF_KC,NFL,KC,SF,home,1.5,-1.5,7.5,47.0,PRIMARY,LIVE,+1.5,DOG,,2,0.664775519361947,0.07,0.734775519361947,True,3,25,22,WIN,1.0,10.5,45.5-47,72-73.9%,archived_reference_line
