season,week,leg_a,leg_b,p_a,p_b,y_a,y_b,resid_a,resid_b,resid_product,joint_win,expected_joint,side_pair
2020,12,2020_12_CHI_GB-GB,2020_12_MIA_NYJ-MIA,0.7452818581366227,0.738139885177199,1,1,0.25471814186337727,0.261860114822801,0.06670052187579449,1,0.5501222651896162,FF
2020,12,2020_12_CHI_GB-GB,2020_12_WAS_DAL-WAS,0.7452818581366227,0.738139885177199,1,1,0.25471814186337727,0.261860114822801,0.06670052187579449,1,0.5501222651896162,DF
2020,12,2020_12_MIA_NYJ-MIA,2020_12_WAS_DAL-WAS,0.738139885177199,0.738139885177199,1,1,0.261860114822801,0.261860114822801,0.06857071973501054,1,0.5448504900894084,DF
2020,13,2020_13_DAL_BAL-BAL,2020_13_NE_LAC-NE,0.738139885177199,0.734775519361947,1,1,0.261860114822801,0.26522448063805304,0.06945171295369834,1,0.5423671174928443,DF
2020,13,2020_13_DAL_BAL-BAL,2020_13_NO_ATL-ATL,0.738139885177199,0.738139885177199,1,1,0.261860114822801,0.261860114822801,0.06857071973501054,1,0.5448504900894084,DF
2020,13,2020_13_NE_LAC-NE,2020_13_NO_ATL-ATL,0.734775519361947,0.738139885177199,1,1,0.26522448063805304,0.261860114822801,0.06945171295369834,1,0.5423671174928443,DD
2021,3,2021_03_CHI_CLE-CLE,2021_03_CIN_PIT-CIN,0.7416393567181148,0.7510325947045215,1,1,0.25836064328188524,0.24896740529547845,0.06432337898836166,1,0.5569953304109979,DF
2021,3,2021_03_CHI_CLE-CLE,2021_03_WAS_BUF-BUF,0.7416393567181148,0.7398722507822,1,1,0.25836064328188524,0.2601277492178,0.06720677262337973,1,0.5487183801236944,FF
2021,3,2021_03_CIN_PIT-CIN,2021_03_WAS_BUF-BUF,0.7510325947045215,0.7398722507822,1,1,0.24896740529547845,0.2601277492178,0.0647633307681086,1,0.5556681762548301,DF
2021,4,2021_04_IND_MIA-IND,2021_04_JAX_CIN-CIN,0.7550713499837194,0.738139885177199,1,1,0.2449286500162806,0.261860114822801,0.0641370444166569,1,0.5573482795775753,DF
2021,4,2021_04_IND_MIA-IND,2021_04_NYG_NO-NO,0.7550713499837194,0.7490759056139629,1,0,0.2449286500162806,-0.7490759056139629,-0.18347015032175076,0,0.5656057552922121,DF
2021,4,2021_04_JAX_CIN-CIN,2021_04_NYG_NO-NO,0.738139885177199,0.7490759056139629,1,0,0.261860114822801,-0.7490759056139629,-0.19615310265506597,0,0.5529228029588968,FF
2021,5,2021_05_CLE_LAC-CLE,2021_05_IND_BAL-BAL,0.7364412874896358,0.7364412874896358,1,1,0.2635587125103642,0.2635587125103642,0.06946319494012082,1,0.5423457699193923,DF
2021,5,2021_05_CLE_LAC-CLE,2021_05_NO_WAS-WAS,0.7364412874896358,0.7471593818727904,1,0,0.2635587125103642,-0.7471593818727904,-0.1969203647264322,0,0.5502390171463583,DD
2021,5,2021_05_CLE_LAC-CLE,2021_05_PHI_CAR-PHI,0.7364412874896358,0.738139885177199,1,1,0.2635587125103642,0.261860114822801,0.06901551472051358,1,0.5435966873873483,DD
2021,5,2021_05_IND_BAL-BAL,2021_05_NO_WAS-WAS,0.7364412874896358,0.7471593818727904,1,0,0.2635587125103642,-0.7471593818727904,-0.1969203647264322,0,0.5502390171463583,DF
2021,5,2021_05_IND_BAL-BAL,2021_05_PHI_CAR-PHI,0.7364412874896358,0.738139885177199,1,1,0.2635587125103642,0.261860114822801,0.06901551472051358,1,0.5435966873873483,DF
2021,5,2021_05_NO_WAS-WAS,2021_05_PHI_CAR-PHI,0.7471593818727904,0.738139885177199,0,1,-0.7471593818727904,0.261860114822801,-0.19565124152814192,0,0.5515081403446485,DD
2021,10,2021_10_BAL_MIA-BAL,2021_10_CLE_NE-CLE,0.7364412874896358,0.7398722507822,0,0,-0.7364412874896358,-0.7398722507822,0.5448724729438981,0,0.5448724729438981,DF
2021,11,2021_11_ARI_SEA-ARI,2021_11_NO_PHI-NO,0.738139885177199,0.7510325947045215,1,0,0.261860114822801,-0.7510325947045215,-0.1966654814849922,0,0.5543671132195294,DD
2021,12,2021_12_ATL_JAX-JAX,2021_12_TEN_NE-NE,0.738139885177199,0.7490759056139629,1,1,0.261860114822801,0.25092409438603713,0.06570701216773504,1,0.5529228029588968,DF
2021,13,2021_13_ARI_CHI-ARI,2021_13_DEN_KC-KC,0.7471593818727904,0.7364412874896358,1,1,0.2528406181272096,0.2635587125103642,0.06663834778393202,1,0.5502390171463583,FF
2021,14,2021_14_ATL_CAR-ATL,2021_14_JAX_TEN-TEN,0.7571559720637167,0.7434422108808652,1,1,0.24284402793628335,0.25655778911913485,0.06230352690811827,1,0.5629017098527,DF
2021,16,2021_16_BAL_CIN-CIN,2021_16_CLE_GB-GB,0.7490759056139629,0.7364412874896358,1,1,0.25092409438603713,0.2635587125103642,0.06613323125421305,1,0.5516504243578118,FF
2021,16,2021_16_BAL_CIN-CIN,2021_16_DET_ATL-ATL,0.7490759056139629,0.7510325947045215,1,1,0.25092409438603713,0.24896740529547845,0.0624719207054094,1,0.5625804210238938,FF
2021,16,2021_16_BAL_CIN-CIN,2021_16_JAX_NYJ-JAX,0.7490759056139629,0.7510325947045215,1,1,0.25092409438603713,0.24896740529547845,0.0624719207054094,1,0.5625804210238938,DF
2021,16,2021_16_CLE_GB-GB,2021_16_DET_ATL-ATL,0.7364412874896358,0.7510325947045215,1,1,0.2635587125103642,0.24896740529547845,0.06561752879672234,1,0.5530914109908797,FF
2021,16,2021_16_CLE_GB-GB,2021_16_JAX_NYJ-JAX,0.7364412874896358,0.7510325947045215,1,1,0.2635587125103642,0.24896740529547845,0.06561752879672234,1,0.5530914109908797,DF
2021,16,2021_16_DET_ATL-ATL,2021_16_JAX_NYJ-JAX,0.7510325947045215,0.7510325947045215,1,1,0.24896740529547845,0.24896740529547845,0.06198476889956303,1,0.5640499583086062,DF
2021,17,2021_17_DET_SEA-SEA,2021_17_LV_IND-IND,0.7550713499837194,0.7364412874896358,1,0,0.2449286500162806,-0.7364412874896358,-0.1803755703610881,0,0.5560657171285477,FF
2022,1,2022_01_CLE_CAR-CLE,2022_01_GB_MIN-GB,0.7510325947045215,0.734775519361947,1,0,0.24896740529547845,-0.734775519361947,-0.18293515453018153,0,0.5518403648317655,DD
2022,1,2022_01_CLE_CAR-CLE,2022_01_PIT_CIN-CIN,0.7510325947045215,0.7434422108808652,1,0,0.24896740529547845,-0.7434422108808652,-0.18509287823014292,0,0.5583493326507223,DF
