leg_id,season,week,game_type,gameday,game_id,league,team,opponent,side,archived_reference_line,source_spread_line,teased_line,game_total,geometry_class,track,shape,secondary_reason,key_numbers_crossed,p_raw,bump,p_est,total_ok,final_margin,home_score,away_score,outcome,won,cover_margin,total_bucket,p_est_bucket,line_provenance
2025_03_LA_PHI-LA,2025,3,REG,2025-09-21,2025_03_LA_PHI,NFL,LA,PHI,away,3.5,3.5,9.5,45.5,SECONDARY,PAPER,3.5,other_half_point_shape,1,0.6698722507821999,0.04,0.7098722507822,True,-7,33,26,WIN,1.0,2.5,45.5-47,70-71.9%,archived_reference_line
2025_03_LA_PHI-PHI,2025,3,REG,2025-09-21,2025_03_LA_PHI,NFL,PHI,LA,home,-3.5,3.5,2.5,45.5,SECONDARY,PAPER,-3.5,other_half_point_shape,1,0.6698722507821999,0.04,0.7098722507822,True,7,33,26,WIN,1.0,9.5,45.5-47,70-71.9%,archived_reference_line
2025_03_LV_WAS-LV,2025,3,REG,2025-09-21,2025_03_LV_WAS,NFL,LV,WAS,away,2.5,2.5,8.5,43.5,PRIMARY,LIVE,+2.5,,2,0.6771593818727903,0.07,0.7471593818727904,True,-17,41,24,LOSS,0.0,-8.5,43.5-45,>=74%,archived_reference_line
2025_03_LV_WAS-WAS,2025,3,REG,2025-09-21,2025_03_LV_WAS,NFL,WAS,LV,home,-2.5,2.5,3.5,43.5,SECONDARY,PAPER,-2.5,other_half_point_shape,1,0.6771593818727903,0.04,0.7171593818727904,True,17,41,24,WIN,1.0,20.5,43.5-45,70-71.9%,archived_reference_line
2025_03_MIA_BUF-MIA,2025,3,REG,2025-09-18,2025_03_MIA_BUF,NFL,MIA,BUF,away,12.5,12.5,18.5,50.5,SECONDARY,PAPER,12.5,other_half_point_shape,0,0.6539620939680577,0.0,0.6539620939680577,False,-10,31,21,WIN,1.0,8.5,out-of-range,<70%,archived_reference_line
2025_03_MIA_BUF-BUF,2025,3,REG,2025-09-18,2025_03_MIA_BUF,NFL,BUF,MIA,home,-12.5,12.5,-6.5,50.5,SECONDARY,PAPER,-12.5,other_half_point_shape,1,0.6539620939680577,0.04,0.6939620939680577,False,10,31,21,WIN,1.0,3.5,out-of-range,<70%,archived_reference_line
2025_03_NO_SEA-NO,2025,3,REG,2025-09-21,2025_03_NO_SEA,NFL,NO,SEA,away,7.5,7.5,13.5,41.5,SECONDARY,PAPER,7.5,other_half_point_shape,0,0.6850713499837193,0.0,0.6850713499837193,True,-31,44,13,LOSS,0.0,-17.5,40.5-43,<70%,archived_reference_line
2025_03_NO_SEA-SEA,2025,3,REG,2025-09-21,2025_03_NO_SEA,NFL,SEA,NO,home,-7.5,7.5,-1.5,41.5,PRIMARY,LIVE,-7.5,,2,0.6850713499837193,0.07,0.7550713499837194,True,31,44,13,WIN,1.0,29.5,40.5-43,>=74%,archived_reference_line
2025_03_NYJ_TB-NYJ,2025,3,REG,2025-09-21,2025_03_NYJ_TB,NFL,NYJ,TB,away,6.5,6.5,12.5,43.5,SECONDARY,PAPER,6.5,other_half_point_shape,1,0.6771593818727903,0.04,0.7171593818727904,True,-2,29,27,WIN,1.0,10.5,43.5-45,70-71.9%,archived_reference_line
2025_03_NYJ_TB-TB,2025,3,REG,2025-09-21,2025_03_NYJ_TB,NFL,TB,NYJ,home,-6.5,6.5,-0.5,43.5,SECONDARY,PAPER,-6.5,other_half_point_shape,1,0.6771593818727903,0.04,0.7171593818727904,True,2,29,27,WIN,1.0,1.5,43.5-45,70-71.9%,archived_reference_line
2025_03_PIT_NE-PIT,2025,3,REG,2025-09-21,2025_03_PIT_NE,NFL,PIT,NE,away,-1.5,-1.5,4.5,44.5,SECONDARY,PAPER,-1.5,other_half_point_shape,1,0.6734422108808652,0.04,0.7134422108808652,True,7,14,21,WIN,1.0,11.5,43.5-45,70-71.9%,archived_reference_line
2025_03_PIT_NE-NE,2025,3,REG,2025-09-21,2025_03_PIT_NE,NFL,NE,PIT,home,1.5,-1.5,7.5,44.5,PRIMARY,LIVE,+1.5,,2,0.6734422108808652,0.07,0.7434422108808652,True,-7,14,21,WIN,1.0,0.5,43.5-45,>=74%,archived_reference_line
2025_04_BAL_KC-BAL,2025,4,REG,2025-09-28,2025_04_BAL_KC,NFL,BAL,KC,away,-2.5,-2.5,3.5,48.5,SECONDARY,PAPER,-2.5,other_half_point_shape,1,0.6599662912879087,0.04,0.6999662912879088,False,-17,37,20,LOSS,0.0,-13.5,out-of-range,<70%,archived_reference_line
2025_04_BAL_KC-KC,2025,4,REG,2025-09-28,2025_04_BAL_KC,NFL,KC,BAL,home,2.5,-2.5,8.5,48.5,PRIMARY,LIVE,+2.5,,2,0.6599662912879087,0.07,0.7299662912879088,False,17,37,20,WIN,1.0,25.5,out-of-range,72-73.9%,archived_reference_line
2025_04_CAR_NE-CAR,2025,4,REG,2025-09-28,2025_04_CAR_NE,NFL,CAR,NE,away,5.5,5.5,11.5,42.5,SECONDARY,PAPER,5.5,other_half_point_shape,1,0.6810325947045215,0.04,0.7210325947045215,True,-29,42,13,LOSS,0.0,-17.5,40.5-43,72-73.9%,archived_reference_line
2025_04_CAR_NE-NE,2025,4,REG,2025-09-28,2025_04_CAR_NE,NFL,NE,CAR,home,-5.5,5.5,0.5,42.5,SECONDARY,PAPER,-5.5,other_half_point_shape,1,0.6810325947045215,0.04,0.7210325947045215,True,29,42,13,WIN,1.0,29.5,40.5-43,72-73.9%,archived_reference_line
2025_04_CHI_LV-CHI,2025,4,REG,2025-09-28,2025_04_CHI_LV,NFL,CHI,LV,away,1.5,1.5,7.5,47.5,PRIMARY,LIVE,+1.5,,2,0.6631416751252381,0.07,0.7331416751252382,False,1,24,25,WIN,1.0,8.5,out-of-range,72-73.9%,archived_reference_line
2025_04_CHI_LV-LV,2025,4,REG,2025-09-28,2025_04_CHI_LV,NFL,LV,CHI,home,-1.5,1.5,4.5,47.5,SECONDARY,PAPER,-1.5,other_half_point_shape,1,0.6631416751252381,0.04,0.7031416751252382,False,-1,24,25,WIN,1.0,3.5,out-of-range,70-71.9%,archived_reference_line
2025_04_CIN_DEN-CIN,2025,4,REG,2025-09-29,2025_04_CIN_DEN,NFL,CIN,DEN,away,7.5,7.5,13.5,44.5,SECONDARY,PAPER,7.5,other_half_point_shape,0,0.6734422108808652,0.0,0.6734422108808652,True,-25,28,3,LOSS,0.0,-11.5,43.5-45,<70%,archived_reference_line
2025_04_CIN_DEN-DEN,2025,4,REG,2025-09-29,2025_04_CIN_DEN,NFL,DEN,CIN,home,-7.5,7.5,-1.5,44.5,PRIMARY,LIVE,-7.5,,2,0.6734422108808652,0.07,0.7434422108808652,True,25,28,3,WIN,1.0,23.5,43.5-45,>=74%,archived_reference_line
2025_04_CLE_DET-CLE,2025,4,REG,2025-09-28,2025_04_CLE_DET,NFL,CLE,DET,away,10.0,10.0,16.0,44.5,SECONDARY,PAPER,10.0,whole_number_line,0,0.6734422108808652,0.0,0.6734422108808652,True,-24,34,10,LOSS,0.0,-8.0,43.5-45,<70%,archived_reference_line
2025_04_CLE_DET-DET,2025,4,REG,2025-09-28,2025_04_CLE_DET,NFL,DET,CLE,home,-10.0,10.0,-4.0,44.5,SECONDARY,PAPER,-10.0,whole_number_line,1,0.6734422108808652,0.04,0.7134422108808652,True,24,34,10,WIN,1.0,20.0,43.5-45,70-71.9%,archived_reference_line
2025_04_GB_DAL-GB,2025,4,REG,2025-09-28,2025_04_GB_DAL,NFL,GB,DAL,away,-7.0,-7.0,-1.0,47.5,SECONDARY,PAPER,-7.0,whole_number_line,2,0.6631416751252381,0.07,0.7331416751252382,False,0,40,40,LOSS,0.0,-1.0,out-of-range,72-73.9%,archived_reference_line
2025_04_GB_DAL-DAL,2025,4,REG,2025-09-28,2025_04_GB_DAL,NFL,DAL,GB,home,7.0,-7.0,13.0,47.5,SECONDARY,PAPER,7.0,whole_number_line,1,0.6631416751252381,0.04,0.7031416751252382,False,0,40,40,WIN,1.0,13.0,out-of-range,70-71.9%,archived_reference_line
2025_04_IND_LA-IND,2025,4,REG,2025-09-28,2025_04_IND_LA,NFL,IND,LA,away,3.5,3.5,9.5,49.5,SECONDARY,PAPER,3.5,other_half_point_shape,1,0.6569084959850626,0.04,0.6969084959850627,False,-7,27,20,WIN,1.0,2.5,out-of-range,<70%,archived_reference_line
2025_04_IND_LA-LA,2025,4,REG,2025-09-28,2025_04_IND_LA,NFL,LA,IND,home,-3.5,3.5,2.5,49.5,SECONDARY,PAPER,-3.5,other_half_point_shape,1,0.6569084959850626,0.04,0.6969084959850627,False,7,27,20,WIN,1.0,9.5,out-of-range,<70%,archived_reference_line
2025_04_JAX_SF-JAX,2025,4,REG,2025-09-28,2025_04_JAX_SF,NFL,JAX,SF,away,3.5,3.5,9.5,45.5,SECONDARY,PAPER,3.5,other_half_point_shape,1,0.6698722507821999,0.04,0.7098722507822,True,5,21,26,WIN,1.0,14.5,45.5-47,70-71.9%,archived_reference_line
2025_04_JAX_SF-SF,2025,4,REG,2025-09-28,2025_04_JAX_SF,NFL,SF,JAX,home,-3.5,3.5,2.5,45.5,SECONDARY,PAPER,-3.5,other_half_point_shape,1,0.6698722507821999,0.04,0.7098722507822,True,-5,21,26,LOSS,0.0,-2.5,45.5-47,70-71.9%,archived_reference_line
2025_04_LAC_NYG-LAC,2025,4,REG,2025-09-28,2025_04_LAC_NYG,NFL,LAC,NYG,away,-6.0,-6.0,0.0,43.5,SECONDARY,PAPER,-6.0,whole_number_line,1,0.6771593818727903,0.04,0.7171593818727904,True,-3,21,18,LOSS,0.0,-3.0,43.5-45,70-71.9%,archived_reference_line
2025_04_LAC_NYG-NYG,2025,4,REG,2025-09-28,2025_04_LAC_NYG,NFL,NYG,LAC,home,6.0,-6.0,12.0,43.5,SECONDARY,PAPER,6.0,whole_number_line,1,0.6771593818727903,0.04,0.7171593818727904,True,3,21,18,WIN,1.0,15.0,43.5-45,70-71.9%,archived_reference_line
2025_04_MIN_PIT-MIN,2025,4,REG,2025-09-28,2025_04_MIN_PIT,NFL,MIN,PIT,away,-2.5,-2.5,3.5,41.5,SECONDARY,PAPER,-2.5,other_half_point_shape,1,0.6850713499837193,0.04,0.7250713499837194,True,-3,24,21,WIN,1.0,0.5,40.5-43,72-73.9%,archived_reference_line
2025_04_MIN_PIT-PIT,2025,4,REG,2025-09-28,2025_04_MIN_PIT,NFL,PIT,MIN,home,2.5,-2.5,8.5,41.5,PRIMARY,LIVE,+2.5,,2,0.6850713499837193,0.07,0.7550713499837194,True,3,24,21,WIN,1.0,11.5,40.5-43,>=74%,archived_reference_line
2025_04_NO_BUF-NO,2025,4,REG,2025-09-28,2025_04_NO_BUF,NFL,NO,BUF,away,15.5,15.5,21.5,48.5,SECONDARY,PAPER,15.5,other_half_point_shape,0,0.6599662912879087,0.0,0.6599662912879087,False,-12,31,19,WIN,1.0,9.5,out-of-range,<70%,archived_reference_line
2025_04_NO_BUF-BUF,2025,4,REG,2025-09-28,2025_04_NO_BUF,NFL,BUF,NO,home,-15.5,15.5,-9.5,48.5,SECONDARY,PAPER,-15.5,other_half_point_shape,0,0.6599662912879087,0.0,0.6599662912879087,False,12,31,19,WIN,1.0,2.5,out-of-range,<70%,archived_reference_line
2025_04_NYJ_MIA-NYJ,2025,4,REG,2025-09-29,2025_04_NYJ_MIA,NFL,NYJ,MIA,away,2.5,2.5,8.5,44.5,PRIMARY,LIVE,+2.5,,2,0.6734422108808652,0.07,0.7434422108808652,True,-6,27,21,WIN,1.0,2.5,43.5-45,>=74%,archived_reference_line
2025_04_NYJ_MIA-MIA,2025,4,REG,2025-09-29,2025_04_NYJ_MIA,NFL,MIA,NYJ,home,-2.5,2.5,3.5,44.5,SECONDARY,PAPER,-2.5,other_half_point_shape,1,0.6734422108808652,0.04,0.7134422108808652,True,6,27,21,WIN,1.0,9.5,43.5-45,70-71.9%,archived_reference_line
2025_04_PHI_TB-PHI,2025,4,REG,2025-09-28,2025_04_PHI_TB,NFL,PHI,TB,away,-3.5,-3.5,2.5,44.5,SECONDARY,PAPER,-3.5,other_half_point_shape,1,0.6734422108808652,0.04,0.7134422108808652,True,6,25,31,WIN,1.0,8.5,43.5-45,70-71.9%,archived_reference_line
2025_04_PHI_TB-TB,2025,4,REG,2025-09-28,2025_04_PHI_TB,NFL,TB,PHI,home,3.5,-3.5,9.5,44.5,SECONDARY,PAPER,3.5,other_half_point_shape,1,0.6734422108808652,0.04,0.7134422108808652,True,-6,25,31,WIN,1.0,3.5,43.5-45,70-71.9%,archived_reference_line
2025_04_SEA_ARI-SEA,2025,4,REG,2025-09-25,2025_04_SEA_ARI,NFL,SEA,ARI,away,-1.5,-1.5,4.5,43.5,SECONDARY,PAPER,-1.5,other_half_point_shape,1,0.6771593818727903,0.04,0.7171593818727904,True,3,20,23,WIN,1.0,7.5,43.5-45,70-71.9%,archived_reference_line
2025_04_SEA_ARI-ARI,2025,4,REG,2025-09-25,2025_04_SEA_ARI,NFL,ARI,SEA,home,1.5,-1.5,7.5,43.5,PRIMARY,LIVE,+1.5,,2,0.6771593818727903,0.07,0.7471593818727904,True,-3,20,23,WIN,1.0,4.5,43.5-45,>=74%,archived_reference_line
2025_04_TEN_HOU-TEN,2025,4,REG,2025-09-28,2025_04_TEN_HOU,NFL,TEN,HOU,away,7.5,7.5,13.5,39.5,SECONDARY,PAPER,7.5,other_half_point_shape,0,0.6936871859805309,0.0,0.6936871859805309,True,-26,26,0,LOSS,0.0,-12.5,<=40,<70%,archived_reference_line
2025_04_TEN_HOU-HOU,2025,4,REG,2025-09-28,2025_04_TEN_HOU,NFL,HOU,TEN,home,-7.5,7.5,-1.5,39.5,PRIMARY,LIVE,-7.5,,2,0.6936871859805309,0.07,0.763687185980531,True,26,26,0,WIN,1.0,24.5,<=40,>=74%,archived_reference_line
2025_04_WAS_ATL-WAS,2025,4,REG,2025-09-28,2025_04_WAS_ATL,NFL,WAS,ATL,away,2.5,2.5,8.5,43.5,PRIMARY,LIVE,+2.5,,2,0.6771593818727903,0.07,0.7471593818727904,True,-7,34,27,WIN,1.0,1.5,43.5-45,>=74%,archived_reference_line
2025_04_WAS_ATL-ATL,2025,4,REG,2025-09-28,2025_04_WAS_ATL,NFL,ATL,WAS,home,-2.5,2.5,3.5,43.5,SECONDARY,PAPER,-2.5,other_half_point_shape,1,0.6771593818727903,0.04,0.7171593818727904,True,7,34,27,WIN,1.0,10.5,43.5-45,70-71.9%,archived_reference_line
2025_05_DAL_NYJ-DAL,2025,5,REG,2025-10-05,2025_05_DAL_NYJ,NFL,DAL,NYJ,away,1.5,1.5,7.5,48.5,PRIMARY,LIVE,+1.5,,2,0.6599662912879087,0.07,0.7299662912879088,False,15,22,37,WIN,1.0,22.5,out-of-range,72-73.9%,archived_reference_line
2025_05_DAL_NYJ-NYJ,2025,5,REG,2025-10-05,2025_05_DAL_NYJ,NFL,NYJ,DAL,home,-1.5,1.5,4.5,48.5,SECONDARY,PAPER,-1.5,other_half_point_shape,1,0.6599662912879087,0.04,0.6999662912879088,False,-15,22,37,LOSS,0.0,-10.5,out-of-range,<70%,archived_reference_line
2025_05_DEN_PHI-DEN,2025,5,REG,2025-10-05,2025_05_DEN_PHI,NFL,DEN,PHI,away,3.5,3.5,9.5,44.5,SECONDARY,PAPER,3.5,other_half_point_shape,1,0.6734422108808652,0.04,0.7134422108808652,True,4,17,21,WIN,1.0,13.5,43.5-45,70-71.9%,archived_reference_line
2025_05_DEN_PHI-PHI,2025,5,REG,2025-10-05,2025_05_DEN_PHI,NFL,PHI,DEN,home,-3.5,3.5,2.5,44.5,SECONDARY,PAPER,-3.5,other_half_point_shape,1,0.6734422108808652,0.04,0.7134422108808652,True,-4,17,21,LOSS,0.0,-1.5,43.5-45,70-71.9%,archived_reference_line
2025_05_DET_CIN-DET,2025,5,REG,2025-10-05,2025_05_DET_CIN,NFL,DET,CIN,away,-10.5,-10.5,-4.5,49.5,SECONDARY,PAPER,-10.5,other_half_point_shape,1,0.6569084959850626,0.04,0.6969084959850627,False,13,24,37,WIN,1.0,8.5,out-of-range,<70%,archived_reference_line
2025_05_DET_CIN-CIN,2025,5,REG,2025-10-05,2025_05_DET_CIN,NFL,CIN,DET,home,10.5,-10.5,16.5,49.5,SECONDARY,PAPER,10.5,other_half_point_shape,0,0.6569084959850626,0.0,0.6569084959850626,False,-13,24,37,WIN,1.0,3.5,out-of-range,<70%,archived_reference_line
2025_05_HOU_BAL-HOU,2025,5,REG,2025-10-05,2025_05_HOU_BAL,NFL,HOU,BAL,away,-2.5,-2.5,3.5,41.5,SECONDARY,PAPER,-2.5,other_half_point_shape,1,0.6850713499837193,0.04,0.7250713499837194,True,34,10,44,WIN,1.0,37.5,40.5-43,72-73.9%,archived_reference_line
2025_05_HOU_BAL-BAL,2025,5,REG,2025-10-05,2025_05_HOU_BAL,NFL,BAL,HOU,home,2.5,-2.5,8.5,41.5,PRIMARY,LIVE,+2.5,,2,0.6850713499837193,0.07,0.7550713499837194,True,-34,10,44,LOSS,0.0,-25.5,40.5-43,>=74%,archived_reference_line
2025_05_KC_JAX-KC,2025,5,REG,2025-10-06,2025_05_KC_JAX,NFL,KC,JAX,away,-3.5,-3.5,2.5,45.5,SECONDARY,PAPER,-3.5,other_half_point_shape,1,0.6698722507821999,0.04,0.7098722507822,True,-3,31,28,LOSS,0.0,-0.5,45.5-47,70-71.9%,archived_reference_line
2025_05_KC_JAX-JAX,2025,5,REG,2025-10-06,2025_05_KC_JAX,NFL,JAX,KC,home,3.5,-3.5,9.5,45.5,SECONDARY,PAPER,3.5,other_half_point_shape,1,0.6698722507821999,0.04,0.7098722507822,True,3,31,28,WIN,1.0,12.5,45.5-47,70-71.9%,archived_reference_line
2025_05_LV_IND-LV,2025,5,REG,2025-10-05,2025_05_LV_IND,NFL,LV,IND,away,7.0,7.0,13.0,46.5,SECONDARY,PAPER,7.0,whole_number_line,1,0.6664412874896358,0.04,0.7064412874896359,True,-34,40,6,LOSS,0.0,-21.0,45.5-47,70-71.9%,archived_reference_line
2025_05_LV_IND-IND,2025,5,REG,2025-10-05,2025_05_LV_IND,NFL,IND,LV,home,-7.0,7.0,-1.0,46.5,SECONDARY,PAPER,-7.0,whole_number_line,2,0.6664412874896358,0.07,0.7364412874896358,True,34,40,6,WIN,1.0,33.0,45.5-47,72-73.9%,archived_reference_line
2025_05_MIA_CAR-MIA,2025,5,REG,2025-10-05,2025_05_MIA_CAR,NFL,MIA,CAR,away,-1.5,-1.5,4.5,44.5,SECONDARY,PAPER,-1.5,other_half_point_shape,1,0.6734422108808652,0.04,0.7134422108808652,True,-3,27,24,WIN,1.0,1.5,43.5-45,70-71.9%,archived_reference_line
2025_05_MIA_CAR-CAR,2025,5,REG,2025-10-05,2025_05_MIA_CAR,NFL,CAR,MIA,home,1.5,-1.5,7.5,44.5,PRIMARY,LIVE,+1.5,,2,0.6734422108808652,0.07,0.7434422108808652,True,3,27,24,WIN,1.0,10.5,43.5-45,>=74%,archived_reference_line
2025_05_MIN_CLE-MIN,2025,5,REG,2025-10-05,2025_05_MIN_CLE,NFL,MIN,CLE,away,-3.5,-3.5,2.5,35.5,SECONDARY,PAPER,-3.5,other_half_point_shape,1,0.7134120193515978,0.04,0.7534120193515979,True,4,17,21,WIN,1.0,6.5,<=40,>=74%,archived_reference_line
2025_05_MIN_CLE-CLE,2025,5,REG,2025-10-05,2025_05_MIN_CLE,NFL,CLE,MIN,home,3.5,-3.5,9.5,35.5,SECONDARY,PAPER,3.5,other_half_point_shape,1,0.7134120193515978,0.04,0.7534120193515979,True,-4,17,21,WIN,1.0,5.5,<=40,>=74%,archived_reference_line
2025_05_NE_BUF-NE,2025,5,REG,2025-10-05,2025_05_NE_BUF,NFL,NE,BUF,away,7.5,7.5,13.5,49.5,SECONDARY,PAPER,7.5,other_half_point_shape,0,0.6569084959850626,0.0,0.6569084959850626,False,3,20,23,WIN,1.0,16.5,out-of-range,<70%,archived_reference_line
2025_05_NE_BUF-BUF,2025,5,REG,2025-10-05,2025_05_NE_BUF,NFL,BUF,NE,home,-7.5,7.5,-1.5,49.5,PRIMARY,LIVE,-7.5,,2,0.6569084959850626,0.07,0.7269084959850627,False,-3,20,23,LOSS,0.0,-4.5,out-of-range,72-73.9%,archived_reference_line
2025_05_NYG_NO-NYG,2025,5,REG,2025-10-05,2025_05_NYG_NO,NFL,NYG,NO,away,1.5,1.5,7.5,41.5,PRIMARY,LIVE,+1.5,,2,0.6850713499837193,0.07,0.7550713499837194,True,-12,26,14,LOSS,0.0,-4.5,40.5-43,>=74%,archived_reference_line
2025_05_NYG_NO-NO,2025,5,REG,2025-10-05,2025_05_NYG_NO,NFL,NO,NYG,home,-1.5,1.5,4.5,41.5,SECONDARY,PAPER,-1.5,other_half_point_shape,1,0.6850713499837193,0.04,0.7250713499837194,True,12,26,14,WIN,1.0,16.5,40.5-43,72-73.9%,archived_reference_line
2025_05_SF_LA-SF,2025,5,REG,2025-10-02,2025_05_SF_LA,NFL,SF,LA,away,8.5,8.5,14.5,43.5,SECONDARY,PAPER,8.5,other_half_point_shape,0,0.6771593818727903,0.0,0.6771593818727903,True,3,23,26,WIN,1.0,17.5,43.5-45,<70%,archived_reference_line
2025_05_SF_LA-LA,2025,5,REG,2025-10-02,2025_05_SF_LA,NFL,LA,SF,home,-8.5,8.5,-2.5,43.5,PRIMARY,LIVE,-8.5,,2,0.6771593818727903,0.07,0.7471593818727904,True,-3,23,26,LOSS,0.0,-5.5,43.5-45,>=74%,archived_reference_line
2025_05_TB_SEA-TB,2025,5,REG,2025-10-05,2025_05_TB_SEA,NFL,TB,SEA,away,3.5,3.5,9.5,44.5,SECONDARY,PAPER,3.5,other_half_point_shape,1,0.6734422108808652,0.04,0.7134422108808652,True,3,35,38,WIN,1.0,12.5,43.5-45,70-71.9%,archived_reference_line
2025_05_TB_SEA-SEA,2025,5,REG,2025-10-05,2025_05_TB_SEA,NFL,SEA,TB,home,-3.5,3.5,2.5,44.5,SECONDARY,PAPER,-3.5,other_half_point_shape,1,0.6734422108808652,0.04,0.7134422108808652,True,-3,35,38,LOSS,0.0,-0.5,43.5-45,70-71.9%,archived_reference_line
2025_05_TEN_ARI-TEN,2025,5,REG,2025-10-05,2025_05_TEN_ARI,NFL,TEN,ARI,away,7.5,7.5,13.5,41.5,SECONDARY,PAPER,7.5,other_half_point_shape,0,0.6850713499837193,0.0,0.6850713499837193,True,1,21,22,WIN,1.0,14.5,40.5-43,<70%,archived_reference_line
2025_05_TEN_ARI-ARI,2025,5,REG,2025-10-05,2025_05_TEN_ARI,NFL,ARI,TEN,home,-7.5,7.5,-1.5,41.5,PRIMARY,LIVE,-7.5,,2,0.6850713499837193,0.07,0.7550713499837194,True,-1,21,22,LOSS,0.0,-2.5,40.5-43,>=74%,archived_reference_line
2025_05_WAS_LAC-WAS,2025,5,REG,2025-10-05,2025_05_WAS_LAC,NFL,WAS,LAC,away,2.5,2.5,8.5,47.5,PRIMARY,LIVE,+2.5,,2,0.6631416751252381,0.07,0.7331416751252382,False,17,10,27,WIN,1.0,25.5,out-of-range,72-73.9%,archived_reference_line
2025_05_WAS_LAC-LAC,2025,5,REG,2025-10-05,2025_05_WAS_LAC,NFL,LAC,WAS,home,-2.5,2.5,3.5,47.5,SECONDARY,PAPER,-2.5,other_half_point_shape,1,0.6631416751252381,0.04,0.7031416751252382,False,-17,10,27,LOSS,0.0,-13.5,out-of-range,70-71.9%,archived_reference_line
2025_06_ARI_IND-ARI,2025,6,REG,2025-10-12,2025_06_ARI_IND,NFL,ARI,IND,away,8.5,8.5,14.5,46.5,SECONDARY,PAPER,8.5,other_half_point_shape,0,0.6664412874896358,0.0,0.6664412874896358,True,-4,31,27,WIN,1.0,10.5,45.5-47,<70%,archived_reference_line
2025_06_ARI_IND-IND,2025,6,REG,2025-10-12,2025_06_ARI_IND,NFL,IND,ARI,home,-8.5,8.5,-2.5,46.5,PRIMARY,LIVE,-8.5,,2,0.6664412874896358,0.07,0.7364412874896358,True,4,31,27,WIN,1.0,1.5,45.5-47,72-73.9%,archived_reference_line
2025_06_BUF_ATL-BUF,2025,6,REG,2025-10-13,2025_06_BUF_ATL,NFL,BUF,ATL,away,-3.5,-3.5,2.5,49.5,SECONDARY,PAPER,-3.5,other_half_point_shape,1,0.6569084959850626,0.04,0.6969084959850627,False,-10,24,14,LOSS,0.0,-7.5,out-of-range,<70%,archived_reference_line
2025_06_BUF_ATL-ATL,2025,6,REG,2025-10-13,2025_06_BUF_ATL,NFL,ATL,BUF,home,3.5,-3.5,9.5,49.5,SECONDARY,PAPER,3.5,other_half_point_shape,1,0.6569084959850626,0.04,0.6969084959850627,False,10,24,14,WIN,1.0,19.5,out-of-range,<70%,archived_reference_line
2025_06_CHI_WAS-CHI,2025,6,REG,2025-10-13,2025_06_CHI_WAS,NFL,CHI,WAS,away,5.5,5.5,11.5,49.5,SECONDARY,PAPER,5.5,other_half_point_shape,1,0.6569084959850626,0.04,0.6969084959850627,False,1,24,25,WIN,1.0,12.5,out-of-range,<70%,archived_reference_line
2025_06_CHI_WAS-WAS,2025,6,REG,2025-10-13,2025_06_CHI_WAS,NFL,WAS,CHI,home,-5.5,5.5,0.5,49.5,SECONDARY,PAPER,-5.5,other_half_point_shape,1,0.6569084959850626,0.04,0.6969084959850627,False,-1,24,25,LOSS,0.0,-0.5,out-of-range,<70%,archived_reference_line
2025_06_CIN_GB-CIN,2025,6,REG,2025-10-12,2025_06_CIN_GB,NFL,CIN,GB,away,14.0,14.0,20.0,44.5,SECONDARY,PAPER,14.0,whole_number_line,0,0.6734422108808652,0.0,0.6734422108808652,True,-9,27,18,WIN,1.0,11.0,43.5-45,<70%,archived_reference_line
2025_06_CIN_GB-GB,2025,6,REG,2025-10-12,2025_06_CIN_GB,NFL,GB,CIN,home,-14.0,14.0,-8.0,44.5,SECONDARY,PAPER,-14.0,whole_number_line,0,0.6734422108808652,0.0,0.6734422108808652,True,9,27,18,WIN,1.0,1.0,43.5-45,<70%,archived_reference_line
2025_06_CLE_PIT-CLE,2025,6,REG,2025-10-12,2025_06_CLE_PIT,NFL,CLE,PIT,away,5.5,5.5,11.5,37.5,SECONDARY,PAPER,5.5,other_half_point_shape,1,0.7030985713961488,0.04,0.7430985713961489,True,-14,23,9,LOSS,0.0,-2.5,<=40,>=74%,archived_reference_line
2025_06_CLE_PIT-PIT,2025,6,REG,2025-10-12,2025_06_CLE_PIT,NFL,PIT,CLE,home,-5.5,5.5,0.5,37.5,SECONDARY,PAPER,-5.5,other_half_point_shape,1,0.7030985713961488,0.04,0.7430985713961489,True,14,23,9,WIN,1.0,14.5,<=40,>=74%,archived_reference_line
2025_06_DAL_CAR-DAL,2025,6,REG,2025-10-12,2025_06_DAL_CAR,NFL,DAL,CAR,away,-3.0,-3.0,3.0,47.5,SECONDARY,PAPER,-3.0,whole_number_line,1,0.6631416751252381,0.04,0.7031416751252382,False,-3,30,27,PUSH,,0.0,out-of-range,70-71.9%,archived_reference_line
2025_06_DAL_CAR-CAR,2025,6,REG,2025-10-12,2025_06_DAL_CAR,NFL,CAR,DAL,home,3.0,-3.0,9.0,47.5,SECONDARY,PAPER,3.0,whole_number_line,2,0.6631416751252381,0.07,0.7331416751252382,False,3,30,27,WIN,1.0,12.0,out-of-range,72-73.9%,archived_reference_line
2025_06_DEN_NYJ-DEN,2025,6,REG,2025-10-12,2025_06_DEN_NYJ,NFL,DEN,NYJ,away,-7.5,-7.5,-1.5,43.5,PRIMARY,LIVE,-7.5,,2,0.6771593818727903,0.07,0.7471593818727904,True,2,11,13,WIN,1.0,0.5,43.5-45,>=74%,archived_reference_line
