season,week,n_legs,leg_ids,teams,shapes,game_ids,predicted_p_ticket,outcome,won,n_legs_winning,same_game_legs
2018,9,2,2018_09_OAK_SF-SF|2018_09_PIT_BAL-PIT,SF|PIT,+1.5|+1.5,2018_09_OAK_SF|2018_09_PIT_BAL,0.5476148643833738,WIN,1,2,False
2018,9,2,2018_09_ATL_WAS-ATL|2018_09_PIT_BAL-PIT,ATL|PIT,+1.5|+1.5,2018_09_ATL_WAS|2018_09_PIT_BAL,0.541119029494778,WIN,1,2,False
2018,9,3,2018_09_OAK_SF-SF|2018_09_ATL_WAS-ATL|2018_09_PIT_BAL-PIT,SF|ATL|PIT,+1.5|+1.5|+1.5,2018_09_OAK_SF|2018_09_ATL_WAS|2018_09_PIT_BAL,0.4032861957749541,WIN,1,3,False
2018,10,2,2018_10_DET_CHI-CHI|2018_10_DAL_PHI-PHI,CHI|PHI,-7.5|-7.5,2018_10_DET_CHI|2018_10_DAL_PHI,0.5500522618909207,LOSS,0,1,False
2018,11,2,2018_11_MIN_CHI-MIN|2018_11_DEN_LAC-LAC,MIN|LAC,+2.5|-7.5,2018_11_MIN_CHI|2018_11_DEN_LAC,0.5476148643833738,LOSS,0,1,False
2018,15,2,2018_15_WAS_JAX-JAX|2018_15_DET_BUF-DET,JAX|DET,-7.5|+2.5,2018_15_WAS_JAX|2018_15_DET_BUF,0.5945062117018493,LOSS,0,1,False
2018,15,2,2018_15_WAS_JAX-JAX|2018_15_TEN_NYG-NYG,JAX|NYG,-7.5|+2.5,2018_15_WAS_JAX|2018_15_TEN_NYG,0.5879231434064123,LOSS,0,0,False
2018,15,2,2018_15_WAS_JAX-JAX|2018_15_TB_BAL-BAL,JAX|BAL,-7.5|-8.5,2018_15_WAS_JAX|2018_15_TB_BAL,0.5804370338500288,LOSS,0,1,False
2018,15,2,2018_15_DET_BUF-DET|2018_15_TEN_NYG-NYG,DET|NYG,+2.5|+2.5,2018_15_DET_BUF|2018_15_TEN_NYG,0.573404578300645,LOSS,0,1,False
2018,15,2,2018_15_DET_BUF-DET|2018_15_TB_BAL-BAL,DET|BAL,+2.5|-8.5,2018_15_DET_BUF|2018_15_TB_BAL,0.5661033357123374,WIN,1,2,False
2018,15,2,2018_15_TEN_NYG-NYG|2018_15_TB_BAL-BAL,NYG|BAL,+2.5|-8.5,2018_15_TEN_NYG|2018_15_TB_BAL,0.5598347772886989,LOSS,0,1,False
2018,15,3,2018_15_WAS_JAX-JAX|2018_15_DET_BUF-DET|2018_15_TEN_NYG-NYG,JAX|DET|NYG,-7.5|+2.5|+2.5,2018_15_WAS_JAX|2018_15_DET_BUF|2018_15_TEN_NYG,0.4476814038182012,LOSS,0,1,False
2018,15,3,2018_15_WAS_JAX-JAX|2018_15_DET_BUF-DET|2018_15_TB_BAL-BAL,JAX|DET|BAL,-7.5|+2.5|-8.5,2018_15_WAS_JAX|2018_15_DET_BUF|2018_15_TB_BAL,0.44198101241003046,LOSS,0,2,False
2018,15,3,2018_15_WAS_JAX-JAX|2018_15_TEN_NYG-NYG|2018_15_TB_BAL-BAL,JAX|NYG|BAL,-7.5|+2.5|-8.5,2018_15_WAS_JAX|2018_15_TEN_NYG|2018_15_TB_BAL,0.4370868815620911,LOSS,0,1,False
2018,15,3,2018_15_DET_BUF-DET|2018_15_TEN_NYG-NYG|2018_15_TB_BAL-BAL,DET|NYG|BAL,+2.5|+2.5|-8.5,2018_15_DET_BUF|2018_15_TEN_NYG|2018_15_TB_BAL,0.4262931674210416,LOSS,0,2,False
2018,16,2,2018_16_DEN_OAK-OAK|2018_16_ATL_CAR-CAR,OAK|CAR,+2.5|+2.5,2018_16_DEN_OAK|2018_16_ATL_CAR,0.5530914109908797,LOSS,0,1,False
2018,17,2,2018_17_DAL_NYG-NYG|2018_17_DET_GB-GB,NYG|GB,-7.5|-7.5,2018_17_DAL_NYG|2018_17_DET_GB,0.5711770995700478,LOSS,0,0,False
